tractcode,State,avg_tract_sales_volume_assets,POPULATION_2020,POP20_SQMI,SQMI,2022_Median_Household_Income,lat,long,total_population,unemployed,percent_unemployed,med_income,med_age,avg_dist_traveled_per_person_from_tract_to_business_in_miles,count_gas_stations,avg_gas_station_visits_on_weekday,avg_gas_station_visits_on_weekend,land_m
04013422305,AZ,6318.0,5935,6182.3,0.96,105201,33.3457133,-111.8155379,"337,600","7,360",2.18,"101,414",44.0,6.71,3,196.0,163.0,2314869.0
04013216902,AZ,3676.0,3843,3843.0,1.0,92851,33.5316778,-111.8954233,"34,016",600,1.76,"83,989",40.0,5.66,2,47.0,41.0,2544694.0
04013421902,AZ,3665.0,6188,12133.3,0.51,42241,33.4049133,-111.820725,"427,904","13,312",3.11,"30,858",29.0,5.44,1,739.0,771.0,1314226.0
04013320001,AZ,2138.0,7287,6228.2,1.17,70947,33.3517388,-111.9535091,"563,264","22,528",4.0,"61,198",31.0,6.51,9,251.0,213.0,3040822.0
04013420709,AZ,1948.0,2925,5850.0,0.5,47595,33.4101899,-111.7580275,"93,744","2,160",2.3,"41,677",66.0,6.23,6,795.0,634.0,1303025.0
04013421302,AZ,1604.0,6346,6610.4,0.96,41742,33.4113291,-111.8524928,"352,256","21,568",6.12,"30,627",31.0,5.16,4,90.0,73.0,2497507.0
04013217600,AZ,2910.0,5036,6714.7,0.75,70663,33.4835118,-111.9126226,"132,057","4,428",3.35,"59,392",39.0,5.46,8,126.0,110.0,1920059.0
04013422636,AZ,11118.0,3267,3111.4,1.05,69877,33.3827267,-111.7289123,"21,288",784,3.68,"75,208",33.0,6.67,5,424.0,388.0,2702031.0
04013422514,AZ,4019.0,4933,5192.6,0.95,86348,33.3865501,-111.7507123,"46,360","1,312",2.83,"70,893",30.0,6.86,11,391.0,410.0,2449971.0
04013421303,AZ,4290.0,5610,8014.3,0.7,51403,33.4180456,-111.8755721,"167,292","4,995",2.99,"43,161",29.0,5.73,2,128.0,110.0,1813541.0
04013422308,AZ,3905.0,5513,5404.9,1.02,101267,33.3680168,-111.8028312,"149,958","5,724",3.82,"92,415",34.0,5.98,5,229.0,174.0,2622215.0
04013422301,AZ,3246.0,6454,3259.6,1.98,55234,33.3841277,-111.8314286,"153,009","3,510",2.29,"55,585",30.0,6.06,3,506.0,402.0,5143646.0
04013422203,AZ,2411.0,5759,5646.1,1.02,47749,33.3809659,-111.8539109,"148,311","7,479",5.04,"48,370",31.0,7.24,2,147.0,113.0,2640384.0
04013319103,AZ,5056.0,5390,14567.6,0.37,28933,33.4199997,-111.9131448,"143,586","8,181",5.7,"33,598",27.0,5.53,8,210.0,159.0,957248.0
04013421101,AZ,2635.0,4713,4404.7,1.07,56103,33.4427453,-111.8484496,"134,649","4,860",3.61,"51,131",32.0,6.36,6,551.0,496.0,2468997.0
04013320100,AZ,4023.0,3591,1890.0,1.9,68232,33.4430397,-111.9454052,"27,272",744,2.73,"56,428",28.0,6.44,1,156.0,174.0,4891538.0
04013420208,AZ,1375.0,5614,5614.0,1.0,77139,33.4338874,-111.7252916,"155,790","4,239",2.72,"72,559",34.0,6.77,1,178.0,203.0,2590013.0
04013422506,AZ,1833.0,5094,5198.0,0.98,97220,33.3663612,-111.7640665,"606,750","6,500",1.07,"92,865",40.0,7.06,5,558.0,583.0,2508127.0
04013422404,AZ,4365.0,4737,4883.5,0.97,113826,33.3412915,-111.778339,"35,224",696,1.98,"95,794",37.0,6.17,5,271.0,265.0,2512928.0
04013421201,AZ,1833.0,4837,2672.4,1.81,54785,33.4282247,-111.872216,"134,352","5,778",4.3,"56,069",29.0,6.37,5,175.0,174.0,4121625.0
04013421601,AZ,5747.0,3460,7061.2,0.49,54487,33.4188152,-111.8011242,"30,136",168,0.56,"48,874",30.0,4.97,5,180.0,169.0,1278407.0
04013421304,AZ,2749.0,3343,3714.4,0.9,43516,33.4126614,-111.8850115,"25,896",480,1.85,"41,139",26.0,6.03,10,735.0,543.0,2325570.0
04013522901,AZ,3665.0,5029,4979.2,1.01,73426,33.3243144,-111.8328956,"35,096",312,0.89,"59,849",32.0,6.2,1,631.0,587.0,2618640.0
04013319908,AZ,4213.0,2258,2258.0,1.0,80749,33.3533622,-111.9341876,"2,699",49,1.82,"65,000",36.0,6.04,4,248.0,169.0,2561269.0
04013420401,AZ,5402.0,4574,3749.2,1.22,47449,33.4566085,-111.8353202,"128,682","7,749",6.02,"37,140",32.0,6.74,6,192.0,179.0,3102771.0
04013318800,AZ,3290.0,7468,7394.1,1.01,52285,33.4237031,-111.9479068,"469,376","13,440",2.86,"39,369",26.0,6.05,10,143.0,138.0,2569382.0
04013216901,AZ,16090.0,3544,3192.8,1.11,97215,33.5338929,-111.9115126,"89,721","1,377",1.53,"81,985",53.0,5.6,1,927.0,911.0,2828386.0
04013217102,AZ,3448.0,2746,5492.0,0.5,100734,33.4984977,-111.8959748,"23,408",296,1.26,"80,843",39.0,7.34,2,144.0,139.0,1284002.0
04013422513,AZ,0.0,4441,4441.0,1.0,71385,33.4042603,-111.7488857,"119,016",783,0.66,"66,451",47.0,5.85,1,95.0,93.0,2581984.0
04013218200,AZ,1032.0,6897,6897.0,1.0,89385,33.4621318,-111.9219509,"582,208","11,200",1.92,"73,638",29.0,5.67,4,113.0,96.0,2524586.0
04013422106,AZ,3101.0,5947,12136.7,0.49,42896,33.4041042,-111.8463629,"167,400","5,265",3.15,"32,240",27.0,6.26,6,107.0,68.0,1259059.0
04013421702,AZ,1146.0,3822,7644.0,0.5,39840,33.4123043,-111.7788867,"126,306","4,293",3.4,"35,717",44.0,5.67,4,117.0,132.0,1290728.0
04013420210,AZ,1948.0,5328,5328.0,1.0,70742,33.4391873,-111.6973537,"357,760","7,488",2.09,"68,214",41.0,6.95,9,332.0,322.0,2601089.0
04013422630,AZ,2062.0,4783,6054.4,0.79,45379,33.4060208,-111.6240442,"39,992","1,760",4.4,"37,588",49.0,8.53,5,455.0,485.0,2043690.0
04013420503,AZ,688.0,3428,6721.6,0.51,56716,33.4388779,-111.8171059,"31,336","1,456",4.65,"40,406",30.0,5.81,2,56.0,46.0,1318649.0
04013420206,AZ,2291.0,3726,640.2,5.82,55061,33.4614638,-111.703677,"29,072",176,0.61,"46,943",69.0,6.78,2,461.0,421.0,1.5029108E7
04013422609,AZ,6322.0,4276,4276.0,1.0,65904,33.4043763,-111.680595,"36,448",832,2.28,"52,682",53.0,7.35,2,199.0,175.0,2565513.0
04013420111,AZ,6321.0,4082,4082.0,1.0,64737,33.4259543,-111.6196562,"104,355","4,887",4.68,"62,291",38.0,8.99,2,339.0,465.0,2577658.0
04013319910,AZ,3332.0,4587,1777.9,2.58,123322,33.3417783,-111.9329588,"45,080","1,128",2.5,"133,751",40.0,6.09,2,204.0,205.0,6672125.0
04013319300,AZ,1604.0,2425,5773.8,0.42,31401,33.417039,-111.8867329,"3,005",176,5.86,"30,055",27.0,7.1,13,130.0,87.0,1093172.0
04013421001,AZ,1375.0,4125,8418.4,0.49,42862,33.4295977,-111.8377747,"31,928","1,864",5.84,"35,784",46.0,5.56,1,149.0,122.0,1277480.0
04013422219,AZ,1833.0,3059,5998.0,0.51,67396,33.3540414,-111.8694142,"23,376",408,1.75,"54,711",34.0,5.98,4,411.0,373.0,1287745.0
04013420215,AZ,9194.0,3114,3114.0,1.0,90976,33.4445634,-111.7275522,"2,335",56,2.4,"83,750",39.0,6.88,1,268.0,244.0,2595268.0
04013319902,AZ,1833.0,2762,2762.0,1.0,82370,33.3730869,-111.9396719,"23,864",560,2.35,"82,221",40.0,5.17,13,306.0,282.0,2539689.0
04013422211,AZ,917.0,2672,2726.5,0.98,97655,33.3459306,-111.8849021,"21,064",496,2.35,"81,734",44.0,6.28,4,263.0,255.0,2561848.0
04013420212,AZ,3194.0,2957,2957.0,1.0,80250,33.4559155,-111.698997,"25,920",376,1.45,"68,375",53.0,7.29,5,157.0,129.0,2571936.0
04013422105,AZ,3905.0,3165,6459.2,0.49,46337,33.3968923,-111.8443248,"27,072",984,3.63,"48,291",32.0,5.63,3,104.0,97.0,1276720.0
04013422216,AZ,10344.0,6000,5940.6,1.01,95590,33.3734422,-111.8465025,"416,768","9,472",2.27,"93,384",36.0,6.55,9,198.0,127.0,2604654.0
04013420113,AZ,2749.0,3758,7516.0,0.5,43754,33.41811,-111.6711383,"30,456","1,568",5.15,"41,142",44.0,7.66,1,708.0,646.0,1283631.0
04013319104,AZ,1004.0,7240,14480.0,0.5,29993,33.4128314,-111.913416,"462,592","14,272",3.09,"24,939",26.0,5.7,1,538.0,416.0,1287866.0
04013318501,AZ,2291.0,3317,6634.0,0.5,61543,33.4558696,-111.9390078,"91,503","1,944",2.12,"54,251",42.0,5.77,3,91.0,86.0,1305692.0
04013422617,AZ,5052.0,6141,6020.6,1.02,101989,33.3723605,-111.6753458,"374,144","9,216",2.46,"94,835",39.0,7.33,11,296.0,256.0,2653475.0
04013420800,AZ,6089.0,5275,5275.0,1.0,72415,33.4257477,-111.7966202,"347,456","9,472",2.73,"78,187",31.0,6.27,1,247.0,228.0,2592232.0
04013217201,AZ,1375.0,2451,3063.8,0.8,80903,33.4944737,-111.9228055,"17,896","1,224",6.84,"80,575",34.0,6.16,1,96.0,109.0,2060257.0
04013319403,AZ,3676.0,4709,4571.8,1.03,76347,33.4053117,-111.8988716,"315,264","10,816",3.43,"73,095",40.0,6.12,1,136.0,123.0,2657428.0
04013420104,AZ,4597.0,5447,1840.2,2.96,73686,33.4294221,-111.6415127,"47,096",640,1.36,"58,383",50.0,9.32,1,188.0,187.0,7623249.0
04013422501,AZ,4597.0,6078,6017.8,1.01,75709,33.3972689,-111.7582321,"403,520","11,200",2.78,"67,766",35.0,5.98,4,391.0,393.0,2605463.0
04013218000,AZ,2062.0,5613,5557.4,1.01,84041,33.4765843,-111.9391305,"382,912","11,520",3.01,"68,777",36.0,5.86,4,171.0,147.0,2617063.0
04013420603,AZ,1833.0,3972,4053.1,0.98,96614,33.440498,-111.7795973,"32,472",232,0.71,"79,325",33.0,6.21,4,338.0,353.0,2544122.0
04013422632,AZ,3071.0,4098,4098.0,1.0,60663,33.4005752,-111.6458341,"31,936",936,2.93,"57,778",53.0,7.8,4,196.0,171.0,2589087.0
04013422209,AZ,1833.0,7386,7312.9,1.01,74188,33.3462605,-111.8547973,"832,500","19,000",2.28,"63,978",41.0,6.37,4,701.0,675.0,2613030.0
04013422104,AZ,2749.0,6024,10210.2,0.59,44435,33.4032586,-111.8780044,"813,500","25,750",3.17,"36,821",34.0,6.38,4,213.0,195.0,1523041.0
04013422642,AZ,1833.0,5886,5945.5,0.99,100294,33.3681128,-111.6208125,"149,391","1,431",0.96,"81,536",39.0,8.93,4,932.0,876.0,2574580.0
04013422222,AZ,11493.0,2185,5750.0,0.38,100475,33.3675056,-111.8630341,"18,920",560,2.96,"92,756",32.0,5.9,4,162.0,151.0,978160.0
04013420105,AZ,5747.0,6299,2135.3,2.95,104965,33.4451353,-111.6495394,"164,754","6,480",3.93,"93,211",45.0,7.89,4,136.0,135.0,7541643.0
04013420706,AZ,6091.0,5096,5147.5,0.99,111590,33.4264077,-111.740458,"136,296","2,970",2.18,"114,405",34.0,6.8,4,207.0,169.0,2570545.0
04013422102,AZ,841.0,4408,8995.9,0.49,41342,33.4055735,-111.8612197,"130,275","4,266",3.27,"32,911",30.0,5.97,4,251.0,220.0,1273650.0
04013318400,AZ,1986.0,5840,1848.1,3.16,58655,33.4476431,-111.9221824,"150,930","6,480",4.29,"46,638",30.0,6.62,4,370.0,335.0,8003324.0
04013319401,AZ,3436.0,6404,6217.5,1.03,82563,33.3801503,-111.9228926,"904,500","34,500",3.81,"75,262",34.0,6.68,4,619.0,510.0,2673507.0
04013319904,AZ,1913.0,4928,4928.0,1.0,95122,33.3743788,-111.8987091,"141,318","3,240",2.29,"87,158",41.0,5.9,4,152.0,97.0,2672848.0
04013422221,AZ,1146.0,4292,5879.5,0.73,67599,33.3664291,-111.872218,"109,377","3,186",2.91,"63,568",38.0,5.82,4,278.0,213.0,1864699.0
04013420109,AZ,3981.0,5598,1904.1,2.94,138724,33.4572236,-111.647555,"38,992","1,112",2.85,"124,345",49.0,8.37,4,262.0,287.0,7589634.0
04013420214,AZ,4598.0,4363,4363.0,1.0,42683,33.4191873,-111.714796,"264,192","2,176",0.82,"40,858",56.0,7.82,4,65.0,55.0,2578478.0
04013320002,AZ,1604.0,5322,6652.5,0.8,43557,33.3600989,-111.9597964,"414,848","13,696",3.3,"41,856",36.0,5.34,4,166.0,205.0,2081954.0
04013420303,AZ,3676.0,4314,4314.0,1.0,105509,33.4628981,-111.7618639,"38,200",712,1.86,"109,566",34.0,7.32,4,309.0,293.0,2596605.0
04013422503,AZ,1833.0,6792,6860.6,0.99,71157,33.3828575,-111.7846599,"444,544","10,752",2.42,"58,294",34.0,6.24,4,135.0,108.0,2590408.0
04013319905,AZ,1833.0,4827,4779.2,1.01,94561,33.3529852,-111.9241363,"343,168","15,040",4.38,"86,930",44.0,6.11,4,123.0,150.0,2614826.0
04013422510,AZ,1146.0,3474,3474.0,1.0,118101,33.3615873,-111.7525748,"83,322","2,322",2.79,"113,956",41.0,6.39,4,288.0,243.0,2585398.0
04013217800,AZ,2524.0,6047,6108.1,0.99,82006,33.4767387,-111.9046368,"406,080","7,168",1.77,"62,037",40.0,6.64,4,126.0,91.0,2557134.0
04013421400,AZ,2177.0,2793,2850.0,0.98,26102,33.4114539,-111.8272226,"156,928","8,256",5.26,"26,194",42.0,6.22,4,164.0,151.0,2541926.0
04013422502,AZ,688.0,5925,5984.8,0.99,69453,33.3983523,-111.7843394,"416,192","8,000",1.92,"78,650",38.0,5.71,4,175.0,166.0,2570732.0
04013422309,AZ,3790.0,5662,5662.0,1.0,103752,33.3609775,-111.8188662,"130,005",864,0.66,"94,669",34.0,6.09,4,213.0,175.0,2592301.0
04013319402,AZ,2749.0,4085,4044.6,1.01,83363,33.3821183,-111.9005967,"32,752",816,2.49,"75,935",41.0,5.96,4,559.0,426.0,2630566.0
04013422622,AZ,1833.0,4229,4315.3,0.98,101440,33.3731745,-111.6980664,"110,457","2,376",2.15,"110,462",33.0,7.64,4,200.0,192.0,2524396.0
04013422624,AZ,1833.0,2404,4292.9,0.56,49924,33.4119129,-111.7320799,"20,712",224,1.08,"43,804",75.0,5.93,4,290.0,235.0,1466704.0
04013422103,AZ,2062.0,5294,18907.1,0.28,39895,33.395747,-111.8723281,"143,316","6,696",4.67,"39,089",26.0,5.5,4,0.0,0.0,0.0
04013421202,AZ,345.0,3990,6762.7,0.59,53284,33.4313729,-111.8607529,"107,919","4,698",4.35,"46,964",39.0,5.99,4,0.0,0.0,0.0
04013422507,AZ,0.0,4406,4687.2,0.94,110306,33.3674968,-111.7426705,"120,771","2,322",1.92,"110,284",40.0,6.64,4,0.0,0.0,0.0
04013422625,AZ,459.0,4405,4788.0,0.92,46758,33.4121462,-111.6897396,"122,607","2,889",2.36,"43,224",53.0,6.91,2,0.0,0.0,0.0
04013421602,AZ,459.0,4398,8975.5,0.49,38978,33.4102173,-111.8025155,"124,794","3,321",2.66,"36,736",30.0,5.68,4,0.0,0.0,0.0
04013420901,AZ,459.0,3676,7991.3,0.46,59512,33.4333916,-111.818319,"33,008","1,336",4.05,"52,576",30.0,5.93,4,0.0,0.0,0.0
04013217900,AZ,630.0,3682,3645.5,1.01,89044,33.4767049,-111.9218562,"113,238","2,268",2.0,"73,152",40.0,5.77,4,0.0,0.0,0.0
04013217101,AZ,1833.0,2627,5254.0,0.5,73204,33.4987037,-111.9076094,"77,733",0,0.0,"92,091",37.0,5.39,4,0.0,0.0,0.0
04013217501,AZ,917.0,3093,7732.5,0.4,49588,33.4857402,-111.936714,"103,437","1,026",0.99,"43,607",34.0,5.6,4,0.0,0.0,0.0
04013420216,AZ,1604.0,4264,4264.0,1.0,79850,33.4482568,-111.7058563,"34,552",968,2.8,"75,675",48.0,6.21,4,0.0,0.0,0.0
04013522903,AZ,3103.0,5123,10246.0,0.5,44970,33.3098367,-111.8349274,"128,655","4,563",3.55,"36,441",31.0,5.65,4,0.0,0.0,0.0
04013420704,AZ,0.0,5060,5009.9,1.01,86138,33.4315218,-111.758112,"134,136","3,483",2.6,"71,767",39.0,6.5,4,0.0,0.0,0.0
04013420116,AZ,4597.0,3004,3851.3,0.78,40281,33.4187059,-111.5936581,"77,652","2,484",3.2,"35,695",60.0,11.48,4,0.0,0.0,0.0
04013318700,AZ,459.0,5937,6249.5,0.95,65799,33.4271114,-111.9378794,"30,744","1,032",3.36,"58,795",21.0,5.6,4,0.0,0.0,0.0
04013421701,AZ,1146.0,4947,10095.9,0.49,43292,33.4196841,-111.7735813,"139,995","6,021",4.3,"46,698",34.0,6.57,4,0.0,0.0,0.0
04013216807,AZ,1604.0,5140,3779.4,1.36,118458,33.5585694,-111.8947929,"138,915","2,835",2.04,"109,369",53.0,5.53,5,247.0,215.0,4077964.0
04013116500,AZ,688.0,4953,4953.0,1.0,52697,33.3850002,-112.0689661,"137,916","4,455",3.23,"34,120",30.0,6.62,8,178.0,165.0,2586582.0
04013108100,AZ,2291.0,2329,4086.0,0.57,123614,33.5033702,-111.9805171,"2,377",43,1.81,"102,583",36.0,4.95,1,285.0,144.0,1452097.0
04013216850,AZ,2291.0,4190,5739.7,0.73,86468,33.6265562,-111.8773351,"123,552","4,428",3.58,"77,571",39.0,5.8,8,296.0,227.0,1889386.0
04013110702,AZ,4248.0,4052,6139.4,0.66,74590,33.4920757,-112.0372708,"34,440",832,2.42,"63,334",33.0,5.23,6,550.0,474.0,1780329.0
04013112504,AZ,680.0,3909,7977.6,0.49,46558,33.4764821,-112.1952395,"35,744","1,416",3.96,"41,375",26.0,5.84,4,19.0,20.0,1264265.0
04013109002,AZ,1146.0,4165,11569.4,0.36,38142,33.5077736,-112.1030883,"126,198","7,290",5.78,"38,889",30.0,5.2,4,172.0,169.0,942940.0
04013109702,AZ,1008.0,5288,9792.6,0.54,47715,33.4835251,-112.2300557,"159,354","4,644",2.91,"47,338",25.0,5.69,9,174.0,187.0,1405622.0
04013110400,AZ,917.0,5239,5457.3,0.96,63490,33.4914022,-112.0956208,"331,456","1,728",0.52,"54,875",44.0,5.92,4,56.0,27.0,2497053.0
04013108302,AZ,1833.0,3196,6266.7,0.51,71279,33.4988415,-111.9997847,"23,440",464,1.98,"61,875",39.0,5.61,4,93.0,72.0,1333564.0
04013111000,AZ,1604.0,4749,4702.0,1.01,100075,33.485324,-111.9848339,"577,375","4,625",0.8,"99,450",37.0,5.34,4,344.0,256.0,2624349.0
04013216831,AZ,2221.0,2896,1582.5,1.83,151166,33.5935691,-111.9388636,"24,784",376,1.52,"124,931",52.0,5.84,6,172.0,154.0,4729935.0
04013216826,AZ,2177.0,4727,4727.0,1.0,69194,33.5863512,-111.877414,"292,224","3,968",1.36,"54,030",54.0,6.79,5,446.0,373.0,2614697.0
04013109102,AZ,3218.0,5645,11520.4,0.49,53667,33.4983791,-112.127942,"179,199","2,889",1.61,"48,023",29.0,5.34,1,275.0,284.0,1281316.0
04013113000,AZ,1375.0,3531,7206.1,0.49,63195,33.4622126,-112.0694852,"18,544",744,4.01,"52,143",36.0,6.29,5,141.0,133.0,1274354.0
04013110502,AZ,3445.0,3203,6280.4,0.51,65276,33.4838713,-112.0694237,"20,840",296,1.42,"58,400",36.0,6.3,11,169.0,90.0,1310115.0
04013110100,AZ,2525.0,6730,6730.0,1.0,40647,33.4840935,-112.1472989,"455,808","10,752",2.36,"35,019",28.0,5.57,1,363.0,348.0,2573750.0
04013110701,AZ,3790.0,2447,6991.4,0.35,51760,33.4833045,-112.0433448,"21,392",648,3.03,"44,212",34.0,5.93,10,114.0,74.0,809329.0
04013113100,AZ,680.0,4996,9992.0,0.5,23436,33.45503,-112.071442,"34,216","1,128",3.3,"25,206",30.0,7.03,4,311.0,177.0,1304207.0
04013116202,AZ,5747.0,5126,9153.6,0.56,67223,33.3882663,-111.9933618,"358,272","14,272",3.98,"63,914",34.0,5.54,2,188.0,104.0,1454220.0
04013216832,AZ,1604.0,2447,3219.7,0.76,111845,33.577834,-111.8615969,"18,264",544,2.98,"90,915",64.0,5.67,9,112.0,87.0,1818241.0
04013112100,AZ,3207.0,3729,3729.0,1.0,38353,33.4677558,-112.1214532,"101,196","1,242",1.23,"35,240",27.0,6.01,1,1118.0,897.0,2590523.0
04013110901,AZ,4827.0,3281,6433.3,0.51,35702,33.4841678,-112.0085609,"25,192",640,2.54,"69,814",43.0,4.85,3,148.0,126.0,1328209.0
04013116612,AZ,2520.0,7130,2376.7,3.0,97237,33.3631767,-112.1261841,"169,398","5,805",3.43,"95,745",37.0,7.9,1,643.0,683.0,7769303.0
04013110902,AZ,688.0,4203,8241.2,0.51,53846,33.4888392,-111.9984497,"42,216","1,464",3.47,"41,856",29.0,5.53,4,39.0,55.0,1321731.0
04013112201,AZ,917.0,4363,7791.1,0.56,47803,33.4765097,-112.1397872,"39,528",256,0.65,"40,411",27.0,6.01,5,97.0,76.0,1453063.0
04013114302,AZ,1604.0,2965,5930.0,0.5,21194,33.4404112,-112.0868985,"25,384",712,2.8,"21,125",23.0,6.3,2,94.0,23.0,1305758.0
04013115802,AZ,4442.0,3674,7348.0,0.5,37268,33.3958488,-112.0775936,"27,360",376,1.37,"33,588",32.0,6.34,15,100.0,95.0,1288097.0
04013108301,AZ,1375.0,3661,4067.8,0.9,113734,33.5062049,-111.9997405,"94,149","2,052",2.18,"109,433",42.0,5.05,2,106.0,92.0,2313941.0
04013111300,AZ,8383.0,5590,5534.7,1.01,62513,33.4711769,-111.9913073,"750,875","15,500",2.06,"58,019",37.0,5.33,4,385.0,375.0,2621017.0
04013116100,AZ,2177.0,4902,5271.0,0.93,43705,33.4051102,-112.0255053,"116,370","1,674",1.44,"42,927",27.0,6.71,12,223.0,171.0,2417069.0
04013111201,AZ,1318.0,5701,7704.1,0.74,50190,33.4754286,-111.9658904,"421,888","8,064",1.91,"45,746",34.0,5.47,5,191.0,182.0,1912030.0
04013115200,AZ,2333.0,3227,1148.4,2.81,43784,33.4158506,-111.9982927,"83,970","2,997",3.57,"38,650",28.0,8.07,7,409.0,245.0,7119373.0
04013115900,AZ,1146.0,5860,5919.2,0.99,56546,33.3960108,-112.0560808,"53,280","2,448",4.59,"46,974",30.0,6.82,4,246.0,270.0,2569300.0
04013116719,AZ,2698.0,6689,5145.4,1.3,112383,33.3109175,-111.9921443,"456,768","9,472",2.07,"100,354",36.0,6.64,6,236.0,285.0,3405013.0
04013117200,AZ,3103.0,949,334.2,2.84,44928,33.426388,-112.0434433,"10,472",336,3.21,"51,293",28.0,6.69,1,245.0,164.0,6624814.0
04013112601,AZ,1146.0,3084,11014.3,0.28,31824,33.4636498,-112.1419698,"30,432","1,304",4.28,"28,182",22.0,6.08,1,252.0,252.0,721053.0
04013108501,AZ,1986.0,2575,5150.0,0.5,80333,33.5021451,-112.0414366,"19,496",224,1.15,"63,595",32.0,5.92,4,606.0,537.0,1295691.0
04013111900,AZ,1604.0,2370,2370.0,1.0,103421,33.4695315,-112.0974462,"66,987",864,1.29,"97,141",45.0,5.62,4,231.0,189.0,2540090.0
04013110001,AZ,3792.0,4620,8555.6,0.54,49878,33.484778,-112.1646469,"42,896","2,184",5.09,"46,548",26.0,5.55,1,134.0,164.0,1384430.0
04013110801,AZ,2635.0,4699,9398.0,0.5,54249,33.4915282,-112.0151124,"148,554","9,153",6.16,"44,100",33.0,5.59,1,421.0,356.0,1296654.0
04013113900,AZ,1604.0,1527,1482.5,1.03,21410,33.4440704,-112.0389279,"1,457",103,7.07,"19,265",22.0,6.35,6,128.0,96.0,2665414.0
04013116718,AZ,1375.0,2795,7355.3,0.38,70237,33.322711,-111.983812,"3,057",57,1.86,"63,075",34.0,7.24,6,191.0,142.0,959471.0
04013216841,AZ,9194.0,4355,2166.7,2.01,154024,33.6931742,-111.9176877,"31,968",96,0.3,"130,075",53.0,7.28,3,305.0,289.0,5158785.0
04013216842,AZ,1833.0,3461,2136.4,1.62,171303,33.675942,-111.9184504,"30,776",216,0.7,"149,826",44.0,6.23,4,199.0,164.0,4196827.0
04013113202,AZ,1833.0,1706,6561.5,0.26,38483,33.4572546,-112.0608251,"16,760",480,2.86,"31,667",29.0,6.11,14,144.0,123.0,674689.0
04013216806,AZ,4597.0,3106,3931.6,0.79,104815,33.5420671,-111.9004707,"27,744",376,1.36,"72,848",47.0,5.04,18,108.0,81.0,2041733.0
04013114600,AZ,2984.0,1988,1988.0,1.0,42185,33.4441453,-112.1431681,"1,611",34,2.11,"30,389",31.0,6.92,4,253.0,161.0,2581402.0
04013112514,AZ,2177.0,5044,652.5,7.73,75276,33.4171853,-112.1607794,"41,800","2,240",5.36,"68,880",30.0,8.64,5,392.0,258.0,2.104517E7
04013108901,AZ,1604.0,2524,6310.0,0.4,54129,33.4974714,-112.0944532,"56,889",837,1.47,"49,254",40.0,4.97,4,17.0,14.0,1036955.0
04013116605,AZ,3448.0,7187,7187.0,1.0,80867,33.384841,-112.1640897,"58,160","2,280",3.92,"75,909",31.0,8.2,2,47.0,45.0,2581154.0
04013116728,AZ,5974.0,4792,1980.2,2.42,164951,33.3126488,-112.0477295,"125,739","1,107",0.88,"153,601",46.0,8.35,6,252.0,240.0,5703864.0
04013115600,AZ,1833.0,4481,4526.3,0.99,49445,33.3994726,-112.1078245,"3,864",62,1.6,"39,457",30.0,6.32,5,169.0,163.0,2552656.0
04013116204,AZ,3106.0,3728,3765.7,0.99,60648,33.3963216,-111.9801128,"103,761","4,509",4.35,"52,090",36.0,6.38,1,286.0,227.0,2565916.0
04013114800,AZ,917.0,3459,1655.0,2.09,37032,33.4335596,-112.088161,"27,944",816,2.92,"33,622",29.0,6.19,1,252.0,220.0,5401251.0
04013108602,AZ,6896.0,6215,9007.2,0.69,57681,33.5064924,-112.0518986,"424,448","6,080",1.43,"47,023",32.0,5.87,1,123.0,96.0,1770566.0
04013116900,AZ,2299.0,2493,2026.8,1.23,45042,33.4884301,-112.1233353,"2,661",109,4.1,"40,142",22.0,5.7,9,140.0,133.0,3171278.0
04013112502,AZ,1146.0,5294,10804.1,0.49,54088,33.4715218,-112.1905751,"177,714","5,589",3.14,"49,162",27.0,5.28,6,223.0,245.0,1268294.0
04013116713,AZ,2749.0,5996,5996.0,1.0,103826,33.3034055,-112.0112628,"802,500","20,500",2.55,"91,260",40.0,7.27,8,193.0,179.0,2416246.0
04013109200,AZ,4334.0,4338,4338.0,1.0,32168,33.5056518,-112.1399484,"106,245","3,618",3.41,"24,357",32.0,5.87,1,1024.0,1016.0,2597087.0
04013112302,AZ,2062.0,7063,14126.0,0.5,34530,33.4786544,-112.1589214,"972,125","45,750",4.71,"38,397",31.0,5.78,2,178.0,183.0,1285103.0
04013115300,AZ,3442.0,2821,1763.1,1.6,27238,33.4118346,-112.0386339,"25,448","1,568",6.16,"21,896",35.0,6.35,4,118.0,84.0,4102107.0
04013112512,AZ,3961.0,566,126.6,4.47,41806,33.4488095,-112.1727317,770,30,3.9,"49,444",24.0,7.7,7,398.0,261.0,1.169887E7
04013116708,AZ,2570.0,5370,4130.8,1.3,70257,33.3404181,-111.9744548,"332,672","9,408",2.83,"57,654",51.0,6.0,4,172.0,156.0,3320672.0
04013114900,AZ,2641.0,2771,2542.2,1.09,20927,33.4329935,-112.0780451,"20,496",632,3.08,"25,644",35.0,6.33,2,406.0,251.0,2815997.0
04013112202,AZ,1833.0,4375,9943.2,0.44,39872,33.4715005,-112.1472969,"121,905","6,210",5.09,"44,345",41.0,6.29,10,419.0,444.0,1136736.0
04013108200,AZ,1833.0,3307,5421.3,0.61,100243,33.4986754,-111.9911398,"90,882","1,998",2.2,"67,122",41.0,5.33,5,213.0,181.0,1557172.0
